business_id,stars,garage,lot,street,valet,validated,BusinessAcceptsCreditCards,OutdoorSeating,RestaurantsPriceRange2,HasTV,casual,classy,divey,hipster,intimate,romantic,touristy,trendy,upscale,Alcohol,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,BikeParking,WiFi,RestaurantsDelivery,NoiseLevel,name,city,state,is_open
_P4ZlE_3h97jt9o7-WSXmw,4.5,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,Tomlinson Tap Room,Indianapolis,IN,1
XXkS9cqoT2yom2qS1VcX9Q,4.0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,Nourish Juice Bar & Cafe,Kennett Square,PA,0
425aBsF_IiSiDsOlLgkEwg,4.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Vantage Rooftop Bar,Clearwater,FL,1
8PAY545BRg5RZbZnxx06xw,4.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,Cruisin' Tikis Tampa,Tampa,FL,1
jaHth-nbwsdJGLPzJmKzzQ,2.5,0,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,Diablos Smoke House,Ardmore,PA,0
NDL8FkN3ZPEGBM3sqRUV4Q,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,1,Craft Republic,Tucson,AZ,1
-WvUB8bDBNXuvTU9i-ijCA,4.0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,New Orleans Original Daiquiris,Metairie,LA,1
OGAyP5gDzvdqeDNXE9vvbQ,4.0,0,1,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,Kumo Asian Bistro,North Wales,PA,1
1mZgdNp7LcdvPR2Kd12_Pg,3.0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,MacNasty's Sports Bar & Grill,St. Pete Beach,FL,1
kmXA4JnwZrFwtB1T9n3LeA,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Time Out Sports Bar & Grill,Troy,IL,1
MO-MnpW-naffCOkMoyC_dg,3.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,Hathaway's Restaurant & Lounge,Cinnaminson,NJ,0
uRVz8M0onODPSsq-pKq0xg,4.0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,New Orleans Original Daiquiris,Kenner,LA,1
mbiZ_pjxsNQp0bHG7BMp3Q,3.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Jakers Bar and Grill,Meridian,ID,1
EME5hqQLjBD7e2cLryupbA,4.5,0,0,1,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,Mr Ed's Oyster Bar - Bienville,New Orleans,LA,1
jzZVU3StsS2btHnJAtKH1g,4.5,0,1,1,0,0,1,1,2,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,2,1,1,The Wheelhouse,Saint Petersburg,FL,1
eDSUSFF7wFUrVgTRxvKONA,4.5,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,Tokyo Bistro,Metairie,LA,0
IxlIgLbIbynzJdzeqO860Q,4.5,0,1,1,0,1,1,1,2,1,1,1,0,0,1,0,0,1,0,2,1,1,1,1,2,1,1,Arario Midtown,Reno,NV,1
osqUOYJ1GR833udf6XCSHA,3.0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,Tokyo Hibachi Steakhouse & Sushi Bar,Philadelphia,PA,0
hWZSPxrVgAvsq0YeWVwGVA,4.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,Smokey Joe's,Granite City,IL,1
ujGvu5TdENPnAsarAw2x6w,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,The Concord Grill,Saint Louis,MO,1
sy7uEcDtctaeYqD7HGrPCg,4.5,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,1,Casablanca Moroccan Restaurant,New Castle,DE,1
OyEeoLyzAtyzqcvWdsUHaw,4.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,Paul's Tavern,Lindenwold,NJ,1
-HSWvV_IvXtMFzApwjF6YQ,4.0,0,1,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,2,1,0,1,0,2,0,1,The Perky,Phoenixville,PA,1
L3CwFF0JhicaxVfWzzrEAA,3.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Bonhouse Chinese Restaurant,Wilmington,DE,0
SldGkpfpNeJPscw2VsPf1A,3.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Hideout,Tucson,AZ,1
RFIHFxmNH9dM0ouz2N8ZjQ,4.5,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,Cafe Marcel,Tucson,AZ,0
rtykgAe3cXao_PuzgT8mPA,4.0,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,Bison Witches Bar & Deli,Tucson,AZ,1
-kHHi8y4kaTI6WUVdJSdvQ,3.5,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,1,Fitz's,Saint Louis,MO,1
5cq04psKFTIHJIRajhh_nw,3.0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,1,Olive Garden Italian Restaurant,Deptford Township,NJ,1
KiBUEosYPBMMEhdwR00x3Q,3.5,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Playa Bowls,Wayne,PA,1
pKJu-pK6GWgPSaYhaEzZGg,3.0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Iron City Coffee,Tucson,AZ,0
ldsfQFkmpyjDqNC39spAWQ,3.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,Creek Side Inn,Chalfont,PA,0
PGyzLofQSJ4TD3h9qKJj-Q,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,Greenleaf Juice,Indianapolis,IN,1
RH3McNGGs8DILpthbjHY1w,4.0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,Brennan's Zino Platinum Lounge,Saint Louis,MO,0
qMrWq1CimcZlE02mIBH9SQ,4.0,0,0,1,0,0,1,1,2,1,1,0,0,1,0,0,0,1,0,2,1,1,1,1,2,0,1,Bar Otaku,Nashville,TN,0
y-yh4sucDYPAjulbmmyaIQ,3.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,1,Chili's,Boise,ID,0
eHwwt8JeBsHPubOg2qtJeQ,3.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,Dasiwa II,Mount Laurel,NJ,1
I39Gnp-se1D8-mvv_MumOw,2.0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Chili's,Philadelphia,PA,1
Ix0DIZoP26W63pu85KBykw,4.5,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,Wow Wow Hawaiian Lemonade,Reno,NV,1
KquItUiyLRxiasJ3P_xGMQ,3.5,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,12 South Taproom & Grill,Nashville,TN,1
NXKdAegn5jWbv2fkJe4ZxA,3.5,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,2,0,2,Timothy's Irish Pub,Saint Charles,MO,0
PlXN5XKMoZNu4K34tsQIcw,4.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,The Basement,Nashville,TN,1
hKk3xLg0ZWettMIYidQDEQ,4.5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Whirling Dervish,New Orleans,LA,0
aj77INVgHEfuZ_l5tGCsSA,4.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,2,1,1,1,0,2,1,1,Takara Sushi,Brandon,FL,0
iUwkQ27W9TEPintfnFRmpA,3.5,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,Daiq's Bar and Grill,Antioch,TN,0
UVFrkmNskSRG4pk186-X0A,4.5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Blenders In the Grass,Goleta,CA,1
O9UsAVP9NRNkBv3wewHw0Q,3.5,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,Bonefish Grill,Marlton,NJ,1
G0MgcqZAUlV_kaCha054UQ,4.0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,1,2,0,1,Lorraine,Philadelphia,PA,1
poruVZH9V5p3u170Pi3iYg,3.0,0,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,1,1,Morton's The Steakhouse,Nashville,TN,1
a-oshK5drqQfSgLYvmwOKA,4.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Healthy Habits Nutrition,Florissant,MO,1
Mfvk9uEEhdCqj8S2u7dWgQ,4.0,0,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,2,0,1,Seasons 52,Cherry Hill,NJ,1
kvDxrCzeDVe032sFe2V95A,4.0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,Seasons Restaurant,Franklin,TN,0
4DJLDRWdfl0OsEcbS2_nHA,3.5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,Lucky's  Bar & Grill,Nashville,TN,1
XrIFOZ_eY1KTsg6lYRTg4w,3.5,1,0,0,1,0,1,0,3,0,0,1,0,0,1,1,0,0,1,2,0,1,0,1,2,1,1,The Eagle's Nest,Indianapolis,IN,1
H4BScFKUtSBLNoJZ-b1lZw,4.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,Strokers Sports Bar & Grill,Palm Harbor,FL,1
g6YU9lV-caYDhiPJviIMeQ,4.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,Tha Joint Sushi & Grill,Sparks,NV,1
zBzWWSk4sW0W1mhNjyzN1w,2.5,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,1,Dave & Buster's,Tampa,FL,1
LR0cy0FIeQxlD7oJdij9wA,5.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Millpond Brewing & Incubator,Millstadt,IL,1
tMtI6ECD6hwM-nFp2kXLKQ,4.0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,Tea Do,Philadelphia,PA,1
65_MIvrauhGs_jssN4-uUQ,4.0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,Sriracha,Nashville,TN,1
NXaw6ox4vQkLfQ13sq_oGg,4.5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,Porch Coffee & Market,Nashville,TN,1
K3ZZua4ab6YLhPqZ_DEDlw,3.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,BBC Tavern and Grill,Greenville,DE,1
WMkiheTT-8kRslImVLWMVw,4.0,0,0,1,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,2,1,1,1,1,2,1,1,Standard Tap,Philadelphia,PA,1
3HgEBBG26Q3JO1PRMLY33g,3.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,Clementine's Bar,Saint Louis,MO,0
T45a9JcqHrNyfja6EZBf7Q,3.5,0,1,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,The Fig Cafe and Hookah Lounge,Jenkintown,PA,1
hdXdk0WkeC2Twj818Iuc7w,2.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,Detour: An American Grille,Carmel,IN,0
TonEJAE3BIpui1qLvcmVCQ,3.5,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,Pizza Bar,Philadelphia,PA,0
hJuyz6JIdQDJeU_7-pt7JQ,3.5,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,Shooters,O'Fallon,IL,1
RajKQBW6DEVdblVhSO7uiw,3.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,Sunset Social,Philadelphia,PA,1
TgU3jkfiKBvYyhXOC-4-Jw,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,Lit Nutrition,Tampa,FL,1
twj8pzknBCMPRS13I5aGRQ,3.0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Streetcar Charlie's Bar & Grille,Tampa,FL,0
1hId-t2dmHYuhmlmW3UxdA,3.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Smoothie King,New Orleans,LA,1
MW1oqoIw2gFQcZfAcvPhMA,3.5,0,1,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,Whiskey Park North,Tampa,FL,1
LfbkgbvGdZ7Lm7w6v3oTnQ,4.5,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Cafe Intermezzo,Nashville,TN,1
bND1b-AEPAomPLpUK7dJWQ,3.5,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1,Kiku Japanese Restaurant & Sushi Bar,Clearwater Beach,FL,0
X2xFkUWs2_cJxoYwh2cB6w,5.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,BluWave Sushi,Tampa,FL,1
3EOvDvUiOwZ3k51jiVwNdw,3.0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Graffiti Junktion,Tampa,FL,0
euLOqc_qzh-zsO1eNbyQvg,4.0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,The John,New Orleans,LA,1
g7WcujggOm1e93Q0kUfq0Q,4.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Fat Albert's Billiards,Somerdale,NJ,1
g4WzNohp7YOYv6-MEJiZJA,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,Hinata Japanese Fine Dining,Indianapolis,IN,1
26107Pz4hjESgQ8J2c81rA,4.0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,2,0,1,Anise Global Gastrobar,Tampa,FL,0
MCMGD5Ei1U5M5-xcyUbWVg,4.0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,Bayou Bar,New Orleans,LA,0
RzfSmD9o4xZCU5pv7fItyQ,4.0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,Blue Lizard Hookah Lounge,Tampa,FL,0
JFmCwapBOvxLebW2qqlwPA,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Gator's Dockside - Spring Hill,Spring Hill,FL,1
JM_U8wY0ijkuqt7jmIE-bA,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Integrity Treatment Solutions,Tucson,AZ,1
Vusu_JG3ugyJ-pGDO4cHVQ,4.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Five Stars Diner,Hatfield,PA,1
tMMk972zper40EfQo8v0sg,4.0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,Haveli Indian Restaurant,Saint Louis,MO,1
SxLOlWlvHgp546I0RJghpQ,4.5,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,Bolay,Brandon,FL,1
lAs8Of4nxvJ30uCz_hPtVw,3.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,2,The Dolphin Tavern,Philadelphia,PA,1
WWAMlOhMaD8df2clXWcTPQ,3.5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",New Orleans,LA,1
fpykCVlQ_wHIkFe8Pj_yCQ,3.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,Blur Nightclub,Dunedin,FL,1
PzD2HQqE2tp5R-1GB11tuw,4.5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,Casita Taqueria,Saint Petersburg,FL,1
9X3iSa3_70iCrSzKCKrAdw,3.0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,Chang Bistro,Clearwater,FL,0
Xjp2aV-s4peSgr7rKOftFQ,4.5,0,0,1,0,0,1,1,2,1,1,1,0,0,1,0,0,0,0,2,1,1,1,1,0,0,1,Bar Mon Cher,New Orleans,LA,0
ihYtslFvge9B9KK1S_E8rw,4.0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Square 1 Burgers,Brandon,FL,0
27zKMgNsoSrQ-lwlVh7Ozg,4.0,0,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,2,1,0,1,1,2,1,1,Duffy's Sports Grill,Tampa,FL,1
CNlZvdc_rObyaIiOsWAXew,5.0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Branded Hearts Distillery,Reno,NV,0
7AjM-d3gsgpvKDQSX6QCuA,4.0,0,1,0,0,0,1,0,3,1,0,1,0,0,0,1,0,0,0,2,1,1,1,0,0,1,1,Bristol Seafood Grill,Creve Coeur,MO,1
SOthFmZo46P9Jnbzgzn0pA,4.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,1,Cosmos Restaurant & Bar,Fairless Hills,PA,1
SIPwOCDqFAvMnm467GPGnw,4.5,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,SUSHI THAI,Hermitage,TN,1
nAZEMdurfbWLxl9dryfgeA,3.5,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,Wake Cup,Isla Vista,CA,0
NUExM8_IQMh1csfeWs3PyQ,4.5,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,Hi Kori,Philadelphia,PA,1
xruF8KRodlPmPNjAfIj5ng,3.5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,KT's Pub,Plainfield,IN,1
gJwkEWX0b0vxIKQX0_vbrw,5.0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,66 Cigar,Sunset Hills,MO,1
tOPDno-cu5NQO56FeOBg-g,3.5,0,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,1,0,2,1,1,1,1,2,0,1,Triumph Brewing Company,New Hope,PA,1
xIikDI4ny1YSl1XCIix_IA,3.5,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,2,1,1,1,1,2,1,1,La Parrilla Fresh Mexican Bar & Grill,Nashville,TN,1
M46J-dF8qXA-tgsKRnEuaQ,4.5,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,Grinkers Grand Palace,Eagle,ID,0
pgGB9JMomjODsdFKCDuTsg,4.5,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,The Monocle,Saint Louis,MO,0
5e9w_2t-JA52DKL5lBuO2g,3.5,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,1,Paulie's Restaurant and Saloon,West Trenton,NJ,0
fZSTZvHn17AiPq4rxeRBIQ,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Whiskey Wings Tyrone,Saint Petersburg,FL,1
o2qwDKOoxruWHBBWUX6org,5.0,1,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,Piñon Bottle Sparks,Sparks,NV,1
fFVi7s5-hTeBOCITsf64rA,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pizza Pie,Land O Lakes,FL,1
NV8fdSx1BHtwP1mC2eedSQ,2.5,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,1,B-Side Complex,Philadelphia,PA,1
gboUTyxfB_bcZaIACgT6cw,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route 2 Tavern,Wilmington,DE,1
44Xh-IjWDSn7XTw1hzO50g,4.5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Dutch Eating Place,Philadelphia,PA,1
lNECraPTMtUPDJPjmF0tVA,4.0,0,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,Crocodile Restaurant & Bar,Santa Barbara,CA,1
MCeNn1bD1gw0QFP8OqBNPw,3.0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,2,1,1,1,1,2,1,1,H'Ville Grill,Hendersonville,TN,1
UL7pYGuCX4cK3hbviRYEyw,4.5,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,Caribbean Cravings,Pinellas Park,FL,1
viBbY2DN5jjJvqUVtuogcw,2.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,The Brass Captain,Madeira Beach,FL,1
r4bi-XadaNC4CTs_QbPpyA,4.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,GINO's Restaurant & Bar,Tampa,FL,1
60P_f-X24tukCIlnWiOkbg,4.0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,Funk Seoul Brother,Nashville,TN,0
VjE2eJXnnqRtRWoYXuniOw,2.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,1,Hot Shots Manchester,Ballwin,MO,0
gGaCMyB9bG40EPgbofO5Vg,3.5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,Hookah Nites Grill Bar & Hookahs,Indianapolis,IN,0
uv83YXO4hZQpp-nY3H3Hrw,4.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,Uncle's Bar,Philadelphia,PA,0
L1sWL793cmy_AFcMRzB4GQ,3.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,King Buffet,Plymouth Meeting,PA,0
f0xvxhU8xH5CzvS03L1PBA,4.5,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,1,Kennett Brewing Company,Kennett Square,PA,1
MPklzgZNnd5gdJfEeydciw,3.0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,Kubi's Bar & Cafe,New Orleans,LA,0
GwNcWvkGxqjo0_Ko558nAA,4.5,1,0,0,0,0,1,0,2,1,1,1,0,1,1,0,0,0,0,2,1,0,0,1,2,0,1,Press & Pony,Boise,ID,1
WnClhWcKwtrUD1U0cDhDgg,3.0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,Raw Sushi,Boise,ID,1
zS7ygYwgDMh5HSDzG3oShA,4.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,Naga Tea,Temple Terrace,FL,1
q9lrGqhePkegQsgwGjpX-g,4.5,0,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,Rudy's Jazz Room,Nashville,TN,1
LJ4gWbiKjZLQ1RZhOzi1IA,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Union Taco,Philadelphia,PA,0
mzhb5Y3bebVgQEMxnks9qw,2.5,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Fuji Japanese Steakhouse,White House,TN,1
XxITEfL03k1imS1dDJ787Q,3.0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,Oldsmar Cop Shop,Oldsmar,FL,0
MXP-VKFJYlu840ClSjxNSg,4.0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,Nekter Juice Bar,Valrico,FL,1
RloVMlIr8kP8Sn609loBTg,4.0,0,0,1,0,0,1,1,2,1,1,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,2,30/90 NOLA,New Orleans,LA,1
y_cUvG1Fn2yHZL84NYaS9g,3.5,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,"UP, a rooftop lounge",Nashville,TN,1
