business_id,stars,NoiseLevel,hipster,HasTV,intimate,upscale,RestaurantsGoodForGroups
7pC1G5IQlcCQJddS9rN1pA,3.5,0,0,0,0,0,0
qZpvAB0CL3n3r9JYJnyBgg,3.5,1,0,1,0,0,1
5l846geLhOhMHqi4LdgtjA,3.5,1,0,1,0,0,1
yuPV-yc5g-c2Y6v_V3fAUw,4.0,0,0,0,0,0,1
QngStfPHmaGUvqK1ZOQ2zA,3.0,1,0,1,0,0,1
0IKbUmLM8pWn9t-Epf19iQ,3.5,1,0,1,0,0,1
vKYJHjoCymwJRJauWiLgWg,4.5,0,0,1,0,0,0
rv2jI9vH0pMpqhicpRXXJw,3.5,1,0,1,0,0,1
cvoXZsMGY5la1L4bIaKbJw,4.0,1,0,1,0,0,1
P-32gL8Xtg67ogmXftloZA,3.0,0,0,1,0,0,0
EVL1nY4ssM_IirBOKKV8UQ,5.0,0,0,1,0,0,0
oRZ24FzN8-RucbIMOPpHww,3.5,1,0,1,0,0,1
55Q1klIhnn7tcJ6inLtwiw,3.5,1,1,1,0,0,1
-8oIIpYJAXWg-G3glapMmQ,4.5,1,0,1,0,0,1
jcSZLMkP-dTIKcgmXH8Qrw,2.0,2,0,1,0,0,1
7ABEZ6IOOBMVcWa6NApqew,3.0,0,0,1,0,0,1
K4ogLNLcwYNnwulNW8ikSg,4.0,1,0,1,0,0,1
HxSAlo0GRb4JTmDIxNw68Q,3.5,1,1,0,0,0,1
DZglT5FP5VNDQJU3PuRIHw,4.0,1,0,1,0,0,1
89OpC3gLfk1YiM9Ps5J11g,3.5,1,0,1,0,0,1
kWbCmkx7Pd1kzHDT919FLA,5.0,0,0,0,0,0,0
Am5wWa0v13NZRsJ-g9f9cQ,4.5,1,0,0,0,0,1
rL_gE_72vsvivmRE85zIeA,3.5,1,0,1,0,0,1
U5Xuk0e2GZ4TSV_km6__ig,3.5,1,0,1,0,0,1
DJr5006CeqWDEv0f3G2O-w,4.5,1,0,0,0,0,0
00Tcf1hTCb4uFSK99xI_hg,2.0,0,0,0,0,0,1
o8YfRZDN_2p0if3tDqP-kQ,2.0,1,0,0,0,0,1
A2Vz7LOljRj8h4bMb9m9bw,3.0,1,0,1,0,0,1
gVxh7PO5mDP5hAXG-XbtYA,3.5,0,0,1,0,0,1
TSqT8OhLwmDZi8rC-A0CZQ,3.0,1,0,1,0,0,1
CQjuS4uwiQV5SZ491vna1Q,5.0,0,0,0,0,0,0
MYwJUKM_AiOn9bAdIKFqHA,5.0,0,0,0,0,0,0
9-U5amL7NuMsZM-lZjz2SQ,3.0,1,0,1,0,0,1
HzKZlWwxEGgGjCL7M1Kacg,3.5,1,0,1,0,0,1
WVGWtmpm7rA2ZauUdd_bpw,3.0,1,0,1,0,0,1
ehzdBdCuwFNHEoIfpJY7Iw,4.0,1,0,0,0,0,1
SRZXb6ankkoj6zC3dWJBRA,2.0,1,0,1,0,0,1
cEuWViAZWCQEG-jbKaOv2g,3.0,1,0,1,0,0,1
zJuhdsotDS-Et4IykFZXHQ,2.5,1,0,1,0,0,1
pgFJ572AadiT2_kqWDD5hg,3.5,1,0,1,0,0,1
iRTwUQk4fIgUUAWa101r1w,4.0,0,0,1,0,0,1
RDICWWnpw6PhoLi1D7oT6g,3.5,1,0,1,0,0,1
vLh2X2TWP16imkRQgqHnoA,2.5,1,0,1,0,0,1
m5sJOVp2g1ZhSUgsoGxfbw,4.0,1,0,1,0,0,1
R8t9g5nvi7VFyS8zsgmj8Q,4.5,1,0,1,0,0,1
pSLOLTtA_MDwwGCuXssXiA,3.5,1,0,1,0,0,1
v7QNBLegUpSQD74lhXx15A,3.0,1,0,1,0,0,1
HotEtVKhb7SVb7AFgp4O1g,3.5,1,0,0,0,0,1
eQNnK_oI_moiWF1aZormlQ,3.5,1,0,1,0,0,1
zu4EL-HsTCJkzn1FJrpMiw,4.0,0,0,0,0,0,0
1lSj24GO6VMJ2uB6hW3pGA,3.0,1,0,1,0,0,1
9k_KLh2GEu4iW83TAzUVtw,4.0,1,1,1,0,0,1
i89mbAOMy4HVJRllmIKyzQ,3.5,1,0,1,0,0,1
rDXBCqfrhK7JHkTf25aZmA,4.0,1,0,1,0,0,1
hZtDA2MptLT7zdhDQ5bKRQ,2.5,1,0,1,0,0,1
fmltN_xSMyqlKGM7tlV4qg,4.0,1,1,0,0,0,1
NpIuuw1lE274-uEc0ddjRg,4.0,0,0,1,0,0,1
E6rlbqtq5dDKeLQXJ7fEcw,2.0,1,0,1,0,0,1
JHIx9VwZeshdjb_xhIp-Jw,5.0,0,0,1,0,0,0
MwJsk91FJ73YzzmpVaJihQ,4.0,1,0,0,0,0,1
i4F5VTzDy41EKu5yRdg1rw,5.0,0,0,1,0,0,1
tDCQ8tSIvzNfuqC7nzBtOA,3.5,1,0,1,0,0,1
jfBkeRLq19AoIKxdLdk2RA,3.5,1,0,1,0,0,1
KoMlidUMfCLz42ETmlF56A,4.5,1,0,1,0,0,1
m6gILkoSovYr4yqFzTnROA,3.5,2,0,0,0,0,1
22RPgX2iL1bFV2p-ZN9pLg,3.5,1,0,0,0,0,1
FCfTUUTYXfZchPvx7tkoWA,4.5,0,0,1,0,0,1
_10m_xRpfqqnj9jvUUIqjA,2.0,1,0,1,0,0,1
Z1oLGCFvhLpJ8jl4CazlTQ,4.5,1,0,0,0,0,0
W78D77Tudfl_nZQeKTh-uQ,5.0,1,0,1,0,0,1
xjUtI0-k_d1-ZvBqXU9TYA,4.0,1,0,0,0,0,0
UrzWNl4u_MS7DIs_nxqAsg,4.5,0,0,0,0,0,0
qclZoDz3sjT7v5xOSj5P2Q,4.0,1,0,1,0,0,1
UIyDw8OqB17EkI2p3m7-EQ,4.5,1,1,1,1,0,0
8yLUM25bCehmbswn-e-NwA,3.0,1,0,1,0,0,1
1zAQ7CGZXnIkUXFinHcFhg,3.5,1,0,1,0,0,1
iqQCSTq604MRbrUwMNBeug,4.0,1,0,1,0,0,1
vGVVjnESAyhMJP1JQ4PSKg,3.5,1,0,1,0,0,1
ICFaAH2U_nw7eJUvzHBK4w,3.5,1,0,1,0,0,1
n_2hBCqjrucj7nnaVKJdmA,3.5,1,0,1,0,0,1
AlH5V97JSAu7AL_xdibMIg,3.5,1,0,1,0,0,1
rDuHKSzTFJT_iyetAsTboQ,4.0,1,0,0,0,0,1
TZP5x7nGae_dtS5ZTkT6VA,2.5,1,0,1,0,0,1
xyt8FfA4idSSMLIRQsDPGg,4.0,1,0,1,0,0,1
EBonJ5tjkxBEUezwosVlLg,4.0,1,0,0,0,0,1
4om4mR09Py3y-tklTb9laA,4.5,0,0,1,0,0,0
bBZfjQQb_14_GSWlZ-dm5A,3.0,1,0,0,1,0,1
u2SO_waqiX4tbfPEB47O8Q,4.0,1,0,1,0,0,1
uy6D4MJOoboUqUNmHACSNg,3.5,1,0,1,0,0,1
0pC84pvIfUF86m10H1g1fw,3.5,1,0,1,0,0,1
DrZwSdQKS5cep-HnP08uqQ,3.5,1,0,1,0,0,1
gw68ejeDgZZ2kCAHvFroNQ,3.5,1,0,0,0,0,1
-m5hPzdpc3RHq9MmuP3WRw,3.5,1,0,1,0,0,1
bxSqLGT0kt9zUlhIz5utnA,4.5,0,0,1,0,0,0
K74w2jTq0sN0hFZgIXduGA,5.0,0,0,0,0,0,1
8mI2lAGLKu4irfjsevMlLA,3.5,1,0,1,0,0,1
nxOtSRgqnr_3fb-nnSc8mg,3.5,1,0,1,0,0,1
xOckpDI5LWyoVStkuGfwmA,4.5,0,0,1,0,0,0
pRUIk3XMylfXBGwxjMCs1A,4.5,0,0,1,0,0,0
DxXFnkSEiC9f3FwbE_nLRw,3.0,1,0,1,0,0,1
7QEJKb5jKaevJonzoIDv7g,3.0,1,0,1,0,0,1
zKJtshIoSsDlWsCcZUmzZw,2.5,1,0,1,0,0,1
42cHjHD6Kkv7Ms3-lLsimw,2.5,1,0,0,0,0,1
h_d4fcmFsRFQYmvYaS2bzw,4.5,1,0,1,0,0,1
7TU-EZFCPZbveLFSgXg6iA,4.5,0,0,1,0,0,0
9m6GQp45QBEydlyE6DywCw,3.5,1,0,0,0,0,1
vKTTtmv9-xoM9IecE68DpA,4.0,1,0,1,0,0,1
EFql1oIf5JKaet3SdEpIQA,3.0,1,0,1,0,0,1
xP5o6PVU3tWOixLJTIdVVA,4.0,2,0,1,0,0,1
Qq4bJfagVGJ3Z7BDbkiXuA,2.0,1,0,1,0,0,1
g7MCrGz4IsaemAYcXrWPHg,4.5,1,0,1,0,0,1
k_W2VhhVe0AjbhqNrbdQHA,3.0,0,0,0,0,0,0
KlA5iqcX7fWeftUZzD3qwQ,4.5,1,0,1,0,0,1
ZyzNGyuZP5zp-KTlHr-oFg,4.0,1,0,1,0,0,1
fKAxmycMFwO9qWVUAOQzOw,4.0,1,0,1,0,0,1
_IwRR4rW56uEn8BU9tMNjg,4.5,1,0,0,0,0,1
32exKYuOUcXARWrhvAYzVQ,4.0,1,0,1,1,0,1
f6GW7iE-MKUfHG8UZJv_-Q,3.0,1,0,1,0,0,1
hi2ffl1P1uMRZI_nPYs8dw,4.5,0,0,0,0,0,0
199cAgEkz82JS1p6a659Lw,4.0,1,0,1,0,0,1
wLV_IZfy6nrNbplZ5sHJKQ,3.5,1,1,1,0,0,1
yOPP9FZzIkGRxf2u_C_vHQ,2.0,1,0,1,0,0,1
lxb27ohlkrJrEv56O2A2qQ,3.5,1,0,0,0,0,1
jZS1SgxHnw9NxRNVRNgqwg,3.0,0,0,0,0,0,0
dgOiYwlnRGQFObr2qVe1ZA,4.0,0,0,0,0,0,0
hV0rmTB2S2fYzjQKlHtKuw,4.0,1,0,1,0,0,1
B488fOdx1eO0vWF8D0WcQw,3.5,1,0,1,0,0,1
WVMfxStC0JxoA72nq-9QCg,4.0,1,0,1,0,0,1
USqzbsoYJInPPOnkcFWGWg,3.0,1,0,1,0,0,1
gz5XxmVH7qZ7U4TigPd-qQ,3.0,1,0,1,0,0,1
wacMqAA_9USygYvgJAkfgw,3.5,1,0,0,0,0,1
gHE7ClRmr8CZp5qw-bo4UA,3.5,2,0,1,0,0,1
pKSB4wXLiS8rd1cAEgD8oA,4.5,1,1,0,0,0,0
_WrL7teoT0im_28inoePwg,3.5,0,0,0,0,0,0
nUA9jFxdHTNCpBpandn6eA,5.0,0,0,1,0,0,1
TMh6ZLtbHGpTTMsVH6-eBQ,4.0,1,0,1,0,0,0
TAUGnIQDR9-m23DWLZ0dow,2.5,1,0,1,0,0,1
GHcEISzo5dSTYnE8jLEcMA,3.0,1,0,1,0,0,1
FHiltqmqYGnE0Y1NM9ZZYA,3.5,1,0,1,0,0,1
56AIvAU0yxOfVKPGwONjuA,4.0,0,0,0,0,0,1
NVmDogNEpIqL8wksyfcTEA,4.0,0,0,1,0,0,1
m-5N-fwCIGK5NWMclTqOUw,3.5,1,0,1,0,0,1
lO2ResGaRljPnvLhLlQSSg,3.5,1,0,1,0,0,1
e4RE4zfvCQ42OGmALK5aww,4.5,0,0,0,0,0,0
OBsS3EvPcah2yq6KphfEMg,3.5,1,0,1,0,0,1
q_9Me8WSq7X1t0McNzSW2g,3.5,1,0,1,0,0,1
gA1lh453f4rCiOI_YhcLLg,4.0,1,0,1,0,0,1
cQmyHpUp2j5NorUVADqm0g,4.5,0,0,0,0,0,0
mKADf8AICtHs3bnBZbdxMQ,3.0,2,0,1,0,0,1
iEqF0NwXMMdOC25Xz0orbg,4.0,0,0,0,0,0,0
HlfwDQ_OSp6Gjq4JAf9caQ,3.5,1,0,1,0,0,1
J3nx8u-uRRejlfyP9KjFhQ,2.0,2,0,1,0,0,1
kVMMrxtJwKnh7tHb8Rn1fg,4.5,1,0,1,0,0,1
k-2w4da77dGUjdyT0isVrA,5.0,0,0,0,0,0,0
AoBQeAvMtTOYTx-hThDLZA,3.0,1,0,1,0,0,1
6ccvTPhcwC-B37eIlqA8fw,4.0,1,0,1,0,0,1
KJUc4AfxB3meP4X2iZMQug,4.0,1,0,1,0,0,1
tYAHogxI44JV3U6lyuT58Q,4.0,1,0,0,0,0,1
W4JLP5jFlBh0LrmDYgzJUw,4.0,1,0,1,0,0,1
A4-2jEraYJ2w2grn_uXlHw,4.5,1,0,0,0,1,1
2N0ICJapuD-cDth0s_O9OQ,3.5,0,0,0,0,0,0
45tVg7JUt-G8yD-9uiwYSQ,2.5,1,0,1,0,0,1
5wr8Ib-8JW6h0rbvUYmwnA,4.0,1,0,1,0,0,1
nTSXLSVKq1PhrcGFzjgiaw,3.0,1,0,1,0,0,1
_PZHmeCIdTVfByOUgBQKMA,3.5,1,0,1,0,0,1
SVd-qPuYJJ0c8EbhII2q6Q,4.0,1,0,1,0,0,1
6sZJbSVBs2HmP3MIKjTtGw,3.5,1,0,1,0,0,1
LkTqiNDMvuWrTLOuoikHyQ,4.0,1,0,1,0,0,1
jvKtB1KW8ew7n6yP0xhq0w,4.0,0,0,0,0,0,0
pg8XTtztUXc-PxRYUVoAvw,3.5,1,0,1,1,0,1
7cJqiBsrddV_rNFBPHOTRA,5.0,0,0,1,0,0,0
b-ho09jj2ii0rVUn0iU0bw,3.0,1,0,1,0,0,1
PhhCTXGAyW-0PGmcQZjOoQ,3.0,1,0,1,0,0,1
W5bv6NXTsJzzyx_lhAVMMg,3.5,0,0,1,0,0,1
g0cUlBQ2pGRxWtL6qwyeIg,4.0,1,0,1,0,0,1
l0HnMFb1sFJxvrqY0qb72w,4.0,2,0,1,0,0,1
6S5k2lRNLofF9f6TTBzAJg,3.0,1,0,1,0,0,1
xqUX8fYHabSIemSOp9jEUA,3.0,0,0,0,0,0,0
CZZ0Ltz4FpOl2hSAKYNswQ,4.0,0,0,1,0,0,1
V7GA5lslmOy5f8CsqnPyAA,3.5,0,0,1,0,0,1
vHgtIxUNujLbloMyOMLyEA,4.0,1,0,0,1,0,1
mnyk_gnb60vFB2o6Y8c2Gw,4.0,1,0,1,0,0,1
-fEZQoE-pdN_uvXdr3WR_g,2.5,1,0,1,0,0,1
aa8dyLuupbMRyexfCRiLIQ,3.0,1,0,1,0,0,1
irbp3bTab2D2OL7p8D0huw,4.5,1,1,0,0,0,1
ZptvgnWi9ymV66mZjenWBg,3.5,1,0,1,0,0,1
DRYgIg2oiGmHZiWinNgXaw,3.0,1,0,1,0,0,1
NXW__8w6Cf-Z-5fTt2crEg,4.0,0,0,0,0,0,0
_e_D3_kbHz_H_MaCpl9Ksg,4.0,0,0,0,0,0,0
WKPu6-QSUp4VHVGPehbGSQ,3.0,1,0,1,1,0,1
o5DMQMa45xWM3mZqTVmsuw,4.0,1,0,1,0,0,0
TXXR3im3cw5elCQT6EbASA,3.5,0,0,1,0,0,0
mVsfGBtzgXhlfdpRv2FVvw,2.5,0,0,0,0,0,1
Ab-2zWYNYRmpd7NHV_ygOw,3.5,1,0,1,0,0,1
N_zgKDHop40kPOq_9Uz0Fg,3.0,1,0,1,0,0,1
UYTlInm16lLMk-CrCq43RA,3.5,1,0,1,0,0,1
-i9AaoasqTUb7WmCSftmKQ,4.0,1,1,1,0,0,1
FAqFtRj94IHvqe9XAPpRew,3.5,1,0,1,0,1,1
PDGyduDCysMP5L__5BnYJA,4.5,1,0,0,0,0,0
ikONTzFKwachQtFtoMGeIQ,4.0,1,0,1,0,0,1
kVTHnhgYUw-Pmr7wgDB4_g,3.5,1,0,1,0,0,1
5KV72HrGjraMn9w5_FugDw,4.0,1,0,1,0,0,1
DdR47897KiuRpV7Vf8m9cA,4.0,1,0,1,0,0,1
-YxrHNjPHfha1h2Kvm_G0w,5.0,0,0,0,0,0,0
0w6r-GWec0WptAXprX-dtA,3.5,1,0,1,0,0,1
UwwimB6EoAsKJ6BCVBifVw,4.0,1,0,0,0,0,1
Y0Z13K5KquO0OT3TEuLmVQ,3.0,2,0,1,0,0,1
Eflrt6oscSeO2H7Ge15clA,3.5,1,0,0,0,0,1
OjPNpLY7PQVYyIkC2SjydA,4.5,1,0,1,0,0,0
QYPornWtiB1k0xS3Fm-jwA,3.5,1,0,1,0,0,1
zOSAZOTA8wbV2P7T9RPbAQ,3.5,1,0,1,0,0,1
pi8-7F-RlfGyiaMy9s2oEQ,4.0,0,0,0,0,0,0
THsknCljYiPJRZ3ZRPwnpg,4.5,0,0,0,0,0,0
zJDFGYin1m0Ci8HDq-8BfQ,3.5,0,0,1,0,0,0
-yIdEValIiAoJz-89ipwpA,3.5,1,0,1,0,0,1
MI7cUsPiQGYQRuQmn3MbtA,4.0,1,0,1,0,0,1
ngheCBHQblFSxrtsjLRnyA,4.5,1,0,0,0,0,0
Yh1c1N5B6due79hEZ4Jy3A,4.5,1,0,0,1,0,1
J0ibggTrfZiYPJ_U9aNZ-w,2.5,1,0,1,0,0,1
ymMNPtuBFV_I1n6bQXmchw,4.5,0,0,0,0,0,0
VH-4dngxK5M0KZmcbPTGBQ,5.0,1,0,1,0,0,1
xG7Qs7wlR72ogVW7-8rq4g,3.5,1,0,1,0,0,1
YzluF3FNGjnW-tOrLZt8JA,3.5,1,0,0,0,0,1
7mbI-0tNRTweLJAEoftCow,4.5,0,0,0,0,0,0
aV7xohjER1n31Kg7RVPIUA,5.0,0,0,1,0,0,0
jDcWFah7vLDlA7G2oBFabQ,3.5,1,0,1,0,0,1
aD12WlkA0dFhhTAbfaJ8sg,4.0,1,0,1,0,0,1
SOcYuL35HYCzUQu_Iyje8w,3.0,1,0,1,0,0,1
nQdZcs55Z_dBncSjZ421cw,4.0,1,0,1,0,0,1
MeMioeVFFYtFltwlkC_-pg,4.0,1,0,1,0,0,1
7FiUgTQ9dEUvrfxwn7dqQA,2.5,1,0,1,0,0,1
AVCsL26Asb5vsPnACWvkqg,4.0,1,0,1,0,0,1
DpHiXRM3cxC9c2i4idYw0g,4.0,1,0,0,0,0,0
TcQagEH4haSQzvZGhzDCjA,3.5,1,0,0,0,0,1
6w6wDhgTzteP1tCBvK6fnw,2.5,0,0,0,0,0,1
nOTkfHeI0MrE37LGF3hFIw,2.0,2,0,1,0,0,1
5wGADsAswlIYb1dl0fnfeQ,4.5,0,0,0,0,0,1
wuLxBeWahgkQPv1E8GLYwg,3.5,1,0,1,0,0,1
DbYZpG1O8Qknfk_IqXtHxg,4.0,1,0,1,0,0,1
Tz10h4z2J6j2V9gD2fgGKA,3.5,1,0,1,0,0,1
nE4-KE-1s4di9TU_RMT02Q,4.0,0,0,0,0,0,0
LCEiXJGTtu2dKre1RCcqYA,4.0,1,0,1,0,0,1
jD4X5BpjoXgweqeCs64Ppw,4.5,1,0,1,0,0,0
1E0H5bHRDvUyeToiffQV7w,2.0,1,0,1,0,0,1
flJDOPNWM-lM7Wbs0gANBw,3.5,2,0,1,0,0,1
yKVqu3WGrL25E6oOAvklVA,3.5,0,0,1,0,0,1
j7ncqwcEZiJAACnMrUlrLg,4.5,0,0,0,0,0,0
L0zMk5SXnqR0JLEe0XY20g,4.5,1,0,1,1,0,1
Iy6KkCVrP1WC0DsirktuuA,3.0,0,0,0,0,0,1
ZvD3VKF8MAMaMu8BJUV7wQ,4.5,0,0,0,0,0,0
BCPpFA_h3l4F73H7ouLrbQ,3.5,1,0,1,0,0,1
wTKdsD4AccJAQak1R2k73Q,4.5,1,1,0,0,0,1
bxnjcNGQmxAyoUfg5LXntw,4.0,1,0,1,0,0,1
pErP_K7XiSUjr-xmnxTokA,3.0,1,0,1,0,0,1
tb1hX2p2X2_UNh56OhFilg,4.5,0,0,0,0,0,0
hSMHzI5jEMk33rVZJv0pEA,4.0,0,0,0,0,0,0
nKGHbVaymrq2xjMM9mxydg,4.5,1,0,0,0,0,0
Hk_4PwABgheX7VlWgJqsTw,4.5,0,0,1,0,0,1
5uPdoWQNjYkrpRmy9AonSw,3.5,1,0,1,0,0,1
9nQF18PgasErEF7zF5MvFg,4.5,1,0,1,0,0,1
l3WjRJA2nDkCttUmtkqYmA,4.5,0,0,0,0,0,0
tSt2byKHGJQNJTVDK6bSdQ,3.5,1,0,0,0,0,1
RIfLjAqfOdwR5WVTxNyvAg,4.0,1,0,1,0,0,1
avU9zVU9IqhBO3vdBtGzHQ,3.5,2,0,1,0,0,1
IXRSMV7U5D0sYJvArEbm5g,3.5,1,0,1,0,0,1
hEv9nJEcdswcxmX503HSJw,4.5,0,0,1,0,0,0
05GLPgaqx5y4H9dBU6CP2w,4.0,1,0,0,0,1,1
A4lNNEM6ovL0et9hBnoDKw,4.0,1,0,1,0,0,1
8iRDDLFlujkRt7ZbwXSuJA,3.5,1,0,0,0,0,1
clFbbzTwOm4k6loWZl0DGw,2.5,0,0,0,0,0,0
ONJBEPNFUv_uTglJOT8ctw,3.5,1,0,1,1,0,1
9fOkyQs0TcVqqe_5c51b_w,3.5,1,1,1,0,0,1
3UU5rHA32dbb6o7pJEqhXQ,4.0,0,0,1,0,0,1
LD0OCq7t8er4CCDR7tov7g,4.0,1,0,1,0,0,1
fn7PEMO-GgC1Mb5HixdLjA,4.0,1,0,1,0,0,1
r2IuwdvmEZycvudboTNg7A,2.5,1,0,1,0,0,1
KXO2vfYa82eh4jBskltAFg,4.0,0,0,1,0,0,1
Hb09xY41jKoQoCvt4JK0Xg,4.0,1,1,1,0,0,1
ydmJoaK1PMlwLvMnbFXf1w,3.5,1,0,1,0,0,1
qiWuEwOfZDhad1kdyCDAIA,4.5,0,0,0,0,0,0
r8aGTEd3_tfQ9zFP4LctMA,5.0,0,0,1,0,0,0
XXsofYxziipczzc3OFDD5Q,3.0,0,0,0,0,0,0
4JlhAxRbExs-6OOmHw5rJw,4.5,0,0,1,0,0,0
-rCB_kCW-u84S-CQir-lng,4.5,1,0,0,0,0,0
6jr6xW05PcKutwr5lbVVAg,4.0,1,0,1,0,0,1
b63m2LeCTMsE9iRjAitDiQ,4.5,1,1,1,0,0,1
ju3OnrqQ5mprsnTghq1uZw,3.5,1,0,1,0,0,1
k67rl4w58GIvmbTMnhTLaA,4.0,1,0,1,0,0,1
XKSYC2MNcqKGARbR21ADwQ,2.0,1,0,1,0,0,1
5tRxcP-pDVeZtcDU-FkQ9A,3.5,1,0,1,0,0,1
GnZ4qiKC76D3rMAathmBkg,3.5,1,0,1,0,0,1
77U1s1et1c3jVWmrrLMnoA,4.5,0,0,0,0,0,0
h-UJcoFjWQUZjaEWyzIWUg,3.5,1,0,1,1,0,1
MOowZBGbgn7FrTol3dvrlg,4.0,1,0,0,1,0,1
rOZbHxErnT_BRanPVYWJ_Q,5.0,0,0,1,0,0,1
GtbN0AYvJvRLa9GLV6x7Xw,3.5,1,0,1,0,0,1
RzFTspF2wCAPrfxI5b6OeQ,2.5,0,0,1,0,0,1
7qklLz01tdxovhObQaSQhA,3.5,1,0,1,0,0,1
-HewctWQ0P3HqKCr76bU-g,4.0,1,0,1,0,0,1
7_1GqlDlbkShY0az7J0XNg,4.5,1,0,1,0,0,1
djeYYE2MIT36obh5mcZn8A,4.5,1,0,0,0,0,1
HCIMrCc5OBJyTwicV_7GQw,4.0,1,0,1,0,0,1
zevXYO3pmhHRk0wdFaCP0A,3.0,2,0,1,0,0,1
BQfuY-6g6W3Ht5cXqk_BIw,3.0,1,0,1,0,0,1
wViqzRr9xT0S5n-Cl18cAw,4.5,1,0,1,0,0,1
WHZCdHWAn50Xd5W8rxtklA,3.5,0,0,1,0,0,0
tLVnL8CqQYiMU6E_aayYog,4.5,1,1,0,0,0,1
3XzvT-SaEpx8Dun_Jv2LLw,4.5,0,0,0,0,0,1
f0XZp362ME6yHqHLIG44Vw,4.0,2,0,1,0,0,1
pyZjYbon3ZGw7RHEeqN51w,4.5,0,0,1,0,0,0
Wjp1mRAlzjpe8LdAsIbqzg,3.5,1,0,0,0,0,0
-Mo06YDZmfDbPHfZ8auGPA,3.0,0,0,1,0,0,1
sAat4Yz-DxeLFkdlXo6Rpg,2.5,2,0,1,0,0,1
upgYrte1f2kR0VED3RQtIA,3.0,1,0,1,0,0,1
f8WKIeT7HMAOedo54Nrd7Q,4.0,1,0,1,0,0,1
iRvNycXC1IKQ2c_mF8Cugg,3.0,1,0,1,0,0,1
W2uxKIa-YnW7KL9SbMzohQ,3.0,1,0,1,0,0,1
hT5P-A_an13Yy2vJdwOzaw,4.0,1,0,1,0,0,1
4UPvZxPM7kXZH_1_UrfsFw,3.5,1,0,1,0,0,1
VP8HMhVt-pKmqGNmDW4-TQ,4.0,1,0,1,0,0,1
Ol4KW8Xx4lzPitSOw2ZdSA,2.5,1,0,1,0,0,1
eKLqPmuDZf_O764bceJbqg,3.5,1,0,1,0,0,1
ub_cFc5t2sgFSG-Ug2K7Qw,3.5,0,0,1,0,0,1
J1YFY4tPH3JmwfM4o0p_Ig,4.0,1,0,0,0,0,0
XKzULLeYLVOpoiSJB7QeaA,3.0,1,0,1,0,0,1
GwtVBqKzW9j0zNQ7nYnT5g,3.5,0,0,0,0,0,0
Qnw-UjirboPsLIu9LcH-Yg,3.5,0,0,0,0,0,1
TFzKrlAKIz7h_TAgLaDW0w,2.5,1,0,0,0,0,1
SxUvdfeXpoPbJ9mjpU1cag,3.5,1,0,1,0,0,1
JHxfEDW05_KSTfk-SLqXGw,4.5,1,0,1,0,0,1
j4DHb4tmK3QlK0gqpdnMeA,4.0,1,0,1,0,0,1
4U0cvpHlcya4paLU2jJHJQ,1.5,1,0,1,0,0,0
h2kkHQGhtVuFvMBlMY8NLw,3.5,1,0,1,0,0,1
2Ebrk8PbD5EZ9rZ_xUXPJQ,3.5,1,0,1,0,0,1
ODmDUPqiKTDm_HiCaQMLPw,3.5,1,0,1,0,0,1
w9grvGu-5bHNucOeReHzfA,4.0,1,0,1,0,0,1
17AnbEkqAiE66YFTDYFvgw,2.5,1,0,1,0,0,1
wyZX3RxQLDVIzBiXFP4P3A,3.5,0,0,0,0,0,0
Vi_fYLIju-mxV2NO7WDccg,4.0,0,0,1,0,0,1
hakf1eVU_FdxikzAOlYs9Q,3.0,1,0,1,0,0,1
xTtWhx2vqyWoUDAKLgSAHw,3.0,1,0,1,0,0,1
1ZW_rnoS2UBydTyc_0ikSQ,3.5,0,0,1,0,0,1
oz5GyYc_R2-CB10nrV1Psw,4.0,0,0,0,0,0,0
mgBZjhn2uwOcd8hHhjck9g,4.0,0,0,1,0,0,0
jssubXBNkiSJIhbKuDtmpQ,3.5,1,0,1,0,0,1
1NYbb6BzNjEyUwFKc9UfZw,4.5,0,0,0,0,0,0
QD_4xvbuSc-1U8wL6K4BEA,3.0,1,0,1,0,0,1
PAUg1NDMYZV9stRDkG-W0A,4.0,1,0,1,0,0,1
vKX1jvkYqOTSiTh6jgUUBQ,3.0,1,0,1,0,0,1
ortsLYpoE9bJV2Z52YCW-A,3.5,0,0,0,0,0,0
B2IzLarv5eaavIIvqv2r3Q,3.0,0,0,1,0,0,0
ssr49VxAlvrBo7F7izQvXA,3.0,1,0,1,0,0,1
Hr_zdqPZ9VkGjKNv4UIQRg,3.5,1,0,1,0,0,1
QB0NhiW--2rje9Fr1ek2eA,2.5,0,0,1,0,0,0
DpGIRY7BgaJM12sMPzJErw,4.0,0,0,1,0,0,0
ZfAILO2iad90fCDtratcKg,3.5,1,0,1,0,0,0
dhhq9NKmFAk7BxR6nuTfvQ,3.0,1,0,1,0,0,1
K8tLlUcLvCY4VZ-ITQ1sxA,2.5,1,0,0,0,0,1
6nILr9A6ZQJgQIt__j-vSA,4.0,0,0,0,0,0,1
eS3gRY_8yxWiGzMZIdgz-A,4.0,1,0,1,0,0,1
h7wpU50JpFK2nhBwgmUXYw,5.0,0,0,0,0,0,0
z8MZGKqg79ih1www6azXyA,3.5,1,0,1,0,0,1
eLAd1Jw-g1NKymBx1XPDoA,3.5,1,0,1,0,0,1
e57HVMhbHJ37nQ363YAaYw,3.0,1,0,1,0,0,1
KC1E05ak1gqLv8CEBZvQkg,2.5,0,0,1,0,0,1
