business_id,state,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
_A2YtPqLxss0uLhRey5yCw,FL,True,True,True,True,True,True,True
i_U2fvutq61jaQ9wlkAcaA,TN,False,True,True,True,True,True,True
mAd_ES5WDb0_bQ_Brf-bqw,FL,True,True,True,True,True,True,False
5vb5EPOdgUafr3ZP84Hbpw,MO,False,True,True,True,True,True,True
co8fVmBON-QsZtEyIiyJtA,PA,False,True,True,True,True,True,True
JGsG-_hYhD8nHtsgXZt_5A,MO,True,True,True,True,True,True,False
Sc1GZZ1Zx2KYbnM6WC1X-A,PA,True,True,True,True,True,True,True
6gH1VR1YwBBOg8nUCPki2Q,IN,False,False,True,True,True,True,False
m0tDERgyWA_0l6otPbZdwQ,MO,True,True,True,True,True,True,True
5bOUBsE1MH8jubPVI4fVmA,FL,False,False,True,True,True,True,True
PCmoZ6i5fXLKti6SmykDNg,PA,False,True,True,True,True,True,True
3DvZac7cg3nbdC9KBCQEsw,PA,False,True,True,True,True,False,False
b19zKm5WRczDGna1bV_Ghw,LA,True,True,True,True,True,True,True
Gu7WL1tJLxCgw6FHxZdEKA,PA,False,True,True,True,True,True,True
7XL7U89gy1ynWDtuEupiJQ,NJ,True,True,True,True,True,True,True
wy0s9C_EXanhfTgErtZssA,MO,True,True,True,True,True,True,True
PaSm0waz151Vos01pw602Q,PA,True,True,True,True,True,True,True
oSHQxAD_q9MwRHQo9UGBPg,FL,True,True,True,True,True,False,False
vTgNM_Pb0NtEBPsTqYr63g,LA,True,True,True,True,True,True,True
OSoLQDRmnHVLlJerXTOUvQ,FL,True,True,True,True,True,True,True
dB-XqmDusGgkjpig-5GN1w,PA,True,True,True,True,True,True,True
HTR4v_7fnu6PyaQ1c6UEFw,MO,True,True,True,True,True,True,True
Jg9kkOl4sx2AXJVohbpSiw,PA,False,False,False,False,False,True,True
sB6RcmEb2-1HiE4cDSwr0w,LA,True,True,True,True,True,True,True
_fCZygoS6pVI6AXxA0eYYQ,PA,False,True,True,True,True,True,True
n-5axl7flllst22atNMwuQ,NV,True,True,True,True,True,True,True
AZ0VuW49X21xCat4EjCUCQ,TN,False,True,True,True,True,True,True
4dYOqNZHEcUMfngnomYM1A,FL,True,True,True,True,True,True,True
Dd8X7CTLOvT5xuDNFXkXdQ,TN,False,False,True,True,True,True,False
NIg-c2A8OhJvyPKkrYHEWg,PA,False,False,True,True,True,True,True
h5jnFlvF55kDWC_GGlKMAQ,PA,True,True,True,True,True,True,True
8Vo6LN9gqULhXzoxj5k6kQ,CA,False,False,True,True,True,True,True
kpvyVkEnSNMjfvsDcuCF-g,LA,True,False,False,True,True,True,True
MjRKDyS3qvog5kwIk7pubA,FL,True,True,True,True,True,True,True
cKLrTvokOdcgoEoHOXkfYg,PA,True,True,True,True,True,True,True
g7NUPWqmW8LK8nydmHMYdg,IN,False,True,True,True,True,True,True
eM-unjTl2rG-96N46qlveQ,AZ,True,True,True,True,True,True,True
m6lqjyxAKw0i_5UaREfMLQ,FL,True,True,True,True,True,True,True
u6J-aO61VRmS7NKeBzrSjQ,DE,True,True,True,True,True,True,True
JFjEZFxZwBQx7DkmqzCk6A,PA,True,True,True,True,True,True,True
IhtoO_V7a9iNOew2cszvZQ,PA,True,True,True,True,True,True,True
bomWt45sZoEe7P5L5I5SgA,NJ,True,True,True,True,True,True,True
n4PdRDOWgBOhke7AqCW3FA,MO,False,True,True,True,True,True,True
ctxKdreKIWe5vVKqI5BwHQ,NJ,True,True,True,True,True,True,True
AmLmrWRTBmtlAZHwMFrWDw,MO,False,False,True,True,True,False,False
SsLWTTIeBgYqzinREkuzrQ,FL,True,True,True,True,True,True,True
bG3SBRoVysF9RfTXffanTQ,IN,True,True,True,True,True,True,True
Q_XR65cLnHn7sz7aez5L-Q,IN,True,True,True,True,True,True,True
2hQuKePRM5zmEFbhEFeCpQ,TN,True,True,True,True,True,True,True
hjkAhCQpWn7xY7oE9Tcaaw,IL,True,True,True,True,True,True,True
-b56__bDEGYnCkCK-zOvKg,LA,False,True,True,True,True,True,True
jOSFFjwzNqClVEAsD3nfdg,ID,True,True,True,True,True,True,True
P09fwcXyvf2GdvFnTMQWuA,LA,True,True,True,True,True,True,True
zCX4W7PrPnMVXaDKeAOv4w,IN,True,True,True,True,True,True,True
F-Jr7-BsXJ4LWWEUkdl0yg,MO,True,True,True,True,True,True,True
gkZ6iiEfnO7I2UzOHbkzrA,DE,False,False,True,True,True,True,True
7E-KKSCGfI3qdHGgUe7V_w,TN,True,True,True,True,True,True,True
IfKsmxBL4Rl0MnAeIPL2_g,FL,False,True,True,True,True,True,True
SX8nc0jRY2zNF0uAWMCosA,PA,True,True,True,True,True,True,True
E5oa5ubbMvA1Ooypvis7jA,PA,False,True,True,True,True,True,True
7l7XOid3zqMgq-Of281Qww,FL,True,True,True,True,True,True,True
752Becp_N540bAi32fZ4wQ,PA,False,True,True,True,True,True,True
LDRLenZPm945wioD58pu-Q,FL,True,True,True,True,True,True,True
aYtZij3BG4m7NdEjuLqGrQ,FL,True,True,True,True,True,True,True
WCdRXckP-dyr8IbbWzMCoA,AZ,True,True,True,True,True,True,True
vtSisxaozZ7HWpBl_W7VaQ,PA,False,True,True,True,True,True,True
uHfJn8qcP42D7zOjdZRRLw,FL,False,False,True,True,True,True,True
eUEsv7KzTKyc17CHmPtKxw,NV,True,True,True,True,True,True,True
iEikRs0aTF0tAriKsLB8PQ,ID,False,True,True,True,True,True,False
_8MkUoObdLpakXbCobbKxA,IN,True,True,True,True,True,True,True
5wlbureqTc6gsaB_y-OkOA,IN,True,True,True,True,True,True,True
wg-YhlwkwpxAAnACiUrZkw,FL,False,True,True,True,True,True,True
jlaktBNmve9FMOAlsG6PwQ,TN,True,True,True,True,True,True,False
JnKdPqmgppB0CY7EuXaSCQ,FL,True,True,True,True,True,True,True
hgKHJU7yljTEjhBIdjxwNA,FL,False,True,True,True,True,True,True
offiWjhY-INp-m6dEGi80g,NV,True,True,True,True,True,True,True
LkPcyptODtwbNcXn8a7TgA,FL,False,True,True,True,True,True,True
JfsHx3C2Ear8WKgIXS1jzQ,FL,True,True,True,True,True,True,True
wGPFrEM29qcgwSZVRP4XqQ,TN,False,True,True,True,True,False,False
sNIlqmNHnIrSGzjxKRweCg,ID,False,True,True,True,True,True,True
T-W7Zn6hd3ChwseyccgZDg,PA,False,True,True,True,True,True,True
AqX_5srdyAS1tNiqC3mDvg,PA,False,False,False,False,True,True,False
Kg4Yx0vIsnYs1XPcX9kB9g,PA,False,True,True,True,True,True,True
LiENf54-IvO7aSSI_-j_Qg,PA,True,True,True,True,True,True,True
x0QtCcJC2RtnoVPpIn8OaQ,FL,False,False,True,True,True,True,True
S7lZdw_Kdu6hxWCZbwSR_Q,IN,False,True,True,True,True,True,False
KBR76LbkKiUI5Frzp-o4xw,MO,True,True,True,True,True,True,True
tAz7TnO2YnzB_ssMoZ-c5Q,IN,False,True,True,True,True,True,False
JLQuK9aP2Tg6Xe10-SV6Gg,ID,True,True,True,True,True,True,True
lSQh_NxYuKBD1lbvuJLkag,FL,False,True,False,True,True,True,False
jPewcmlW0MSV5TezEllWtw,MO,False,True,True,True,True,True,True
29Xx6lObBg1FFVyDIAJGNA,NJ,True,True,True,True,True,True,False
K0mA7srJ-1aFZhSUzMWM_g,TN,True,True,True,True,True,True,False
-Hy4ZQeR6wDeVRyT7cWBJQ,FL,True,True,True,True,True,True,True
WrgdQF8kzvONbZctSPlF4A,TN,True,True,True,True,True,True,False
CYN6eiZa6aPxdnNNDI1gYA,FL,True,False,True,True,True,True,True
wje-rZERhbHQMrYkucHlKQ,PA,True,True,True,True,True,True,True
BPJu5rkIP51ktapNlZnemA,PA,False,True,True,True,True,True,True
ETuiLgY7Xy-5kpk7S2i7jg,FL,True,True,True,True,True,True,True
IWmBRA7W4EF1pzT9wJUBkw,TN,True,True,True,True,True,True,True
OSZBQXRzoW2qNkKzUWRuug,PA,False,False,True,True,True,True,True
aYWV0G-NJZN5KOVheCGakA,NJ,True,True,True,True,True,True,True
CFBnmxqAm4vX6v4BFye70w,DE,False,True,True,True,True,True,True
G0weNfAr8eGunromy3srpA,TN,True,True,True,True,True,True,True
psG_tTwM0Wcddk9cW7yw_Q,LA,True,True,True,True,True,True,True
uJoDAE-YHKUz67rZyIGyFg,MO,True,True,True,True,True,True,True
-ExvxN1QHx4efMLm6PxJ4A,FL,True,True,True,True,True,True,True
rOjPwI0lLZMoQEW3slnmXQ,TN,True,True,True,True,True,True,True
QSyFMbBkhxygLygYOEXBdw,FL,True,True,True,True,True,True,True
YxQUHb9b4mREta5_Q012iA,PA,False,False,False,True,True,True,True
RxPZNhosszSFxnEZGHG5DA,TN,True,True,True,True,True,True,True
lWGNCV2NSqURVoqJQAHD6Q,LA,False,False,False,False,False,True,False
4J9UHlFJNLnAUBJJ9qBG0g,TN,True,True,True,True,True,True,True
O0jIkgflIoU-PYNydIuMeQ,PA,True,True,True,True,True,True,True
OhSaEeJes7JLtk3MGMXXmg,PA,True,True,True,True,True,True,True
zRY04w6bKgrvXhBj2O2IGQ,TN,False,True,True,True,True,True,True
RuPk-ScXo4ycpdnAkpfoNg,NJ,True,True,True,True,True,True,True
Dz1ARTZ6Xqo3v53hDvLTxQ,TN,True,True,True,True,True,True,False
q3Nmk6mbDdhO_S4uLohpeA,FL,True,True,True,True,True,True,True
xB_YNhUqfsvKOfyZHwQsnQ,FL,False,True,True,True,True,True,True
JVDkpFxbc_j49Wvxk5CtVA,LA,False,True,True,True,True,True,False
5oRPyWYn_vjU3wNYHADBiQ,FL,True,True,True,True,True,True,True
xEEUmM8gtHG4ZOFYDBmHJw,TN,True,True,True,True,True,True,True
XHz5zlt4SDYr64aLDBx6Vg,PA,True,True,True,True,True,True,True
G4kmb7lGpbER5Jd2Al2TLw,LA,True,True,True,True,True,True,True
9wu8pszrPPUjruNvgQtIEg,IN,False,True,True,True,True,True,False
u3LMhfKLLWCIy9aImc3aUw,FL,True,True,True,True,True,True,True
aMfVQdVbKJnZwdf-c1WNcQ,PA,True,True,True,True,True,True,True
MKfdvSIBmpb_u_I7O8wDeg,ID,False,True,True,True,True,True,False
wgEST8dD-vPpn-6MCptd2w,NV,True,True,True,True,True,True,True
opk7ktqkjAzWpejNArCuQA,NJ,True,True,True,True,True,True,True
kaKqai4yyt2qLt6XRv9Hyw,TN,True,True,True,True,True,True,True
IG_oXaunPbnYIuHmeGBZ8g,FL,True,True,True,True,True,True,True
0oFrJWbTdu6S5d2loFKmRw,TN,True,True,True,True,True,True,True
geEGL5YODdRIoIYfFcxVPA,PA,False,True,True,True,True,True,True
9xIGw5YaYLlqZ4dfnQ1kKQ,IN,False,True,True,True,True,True,True
peeXG1Ra-DClPQv14jvKvg,PA,True,True,True,True,True,True,True
zjahEwvJWOgUss5mA5MZeA,AZ,True,True,True,True,True,True,True
bYowooV3VobVOKi74sMvXg,NV,False,True,True,True,True,True,True
eKBLQoNemP16o5sG6PIbNA,IL,True,True,True,True,True,True,True
INaAIFXWueRVjgmuNtJTEw,CA,False,False,True,True,True,True,False
iANE0gtS_Vpb7BJ_2mEi_Q,PA,False,True,True,True,True,True,True
e_MwdYi4aF8jAH158YiTNA,MO,True,True,True,True,True,True,True
_-rP1naEtvwxBHOSYIG6ww,TN,False,True,True,True,True,True,True
RL1mug4X2HghyPZwkd8lSA,PA,False,False,False,True,True,True,True
00vuLvLrPho4wjCZmyjjIg,TN,False,False,False,True,True,True,True
LI1pBFuAuen2hD2a5rilug,DE,False,False,True,True,True,True,False
gNll1GeLtMf7rUDwn77wnQ,NV,False,True,True,True,True,True,True
m2wUS4gnI3gO3h-qwpjm8A,TN,True,True,True,True,True,True,True
8P8HIysyyGbG8_94cG1Jyg,PA,False,True,True,True,True,True,True
TNgW_VspMZ_doZ3rGMj21Q,IL,True,True,True,True,True,True,False
u0gg4hGPMp0IwMccBvqaZA,PA,True,True,True,True,True,True,True
rKggQN5KT6AtOlmuJ8NAZQ,PA,False,False,True,True,True,True,True
fUUWNXN9eL2ZP2-ZaJr-Tg,TN,True,True,True,True,True,True,True
aXr74YWu67vUtWsbmICbag,PA,False,True,True,True,True,True,False
z-SOUKCcTa2NgCDW7e9k_w,MO,True,True,True,True,True,True,True
5QTmg9ybcp--kTmlCJrmbA,FL,False,True,True,True,True,True,True
ZKKaP4Lx-dexf4T1aCsBKw,IN,False,True,True,True,True,True,True
IBNx2iuJOryYzHpn5S96VQ,ID,True,True,True,True,True,True,True
kJmAc845uKH8Z6e1KFZXtA,AZ,False,True,True,True,True,True,True
WmYTH7lcDV-eikAlC2UXcQ,PA,True,True,True,True,True,True,True
rlVL-Q-fActNnxip07Z1kw,NV,False,True,True,True,True,True,True
rEOXGTMHrASYgZCAtpnrOQ,FL,True,True,True,True,True,True,True
QYzxoQ6VLsMe9nm2kjHUag,PA,False,True,True,True,True,True,True
jdYcYtelx5akXrVJ_kVCJQ,IL,True,True,True,True,True,True,True
wiSstKfIiNgE7A7uyhwzLQ,PA,False,True,True,True,True,True,True
N_6lpdW1jhAx1EVcHJPK5g,PA,False,False,True,True,True,True,True
IKOIffVmSTZj8HkJbY5D6w,PA,True,True,True,True,True,True,True
WQ0Hn0QaJZpygRyr3ALWSg,AZ,False,False,False,True,True,True,True
5fP-iRddxSzMG2yOuo1OEQ,FL,True,True,True,True,True,True,True
F23zFNnWhIjh3EPx2vr-pw,TN,False,True,False,True,True,True,True
hqPnTWhhxLoDWt7mUQArUQ,PA,True,True,True,True,True,True,True
HMIGjlxn4uYdKQf1Yx461g,AZ,False,True,True,True,True,True,True
S2HrD4JYvv3HaRnDMdQlSw,NV,True,True,True,True,True,True,True
RnhLCG4N9MPy6ZRzq787Cg,PA,True,True,True,True,True,True,True
H3Tmgv94pbGvBIKZ4Rs9Cw,TN,True,True,True,True,True,True,True
DxrKbfbqaHPPrwhseSWuUw,IN,True,True,True,True,True,True,False
LI1Bnfn0jPjkDBqv-dfnRQ,PA,False,False,False,True,True,True,True
eBjBM0WpDnGmJ5STqsN8dA,TN,True,True,True,True,True,True,True
-FM4CxOg4XXmX_Ebky_SiQ,CA,True,True,True,True,True,True,True
yLyiBGYMbOvWXmhGR1UnTA,IN,True,True,True,True,True,True,True
eQHk2EMRtkYZR6DH-xGQhA,PA,True,True,True,True,True,True,True
3X2pmXKqaMQ6xZjJHlKn8w,ID,True,True,True,True,True,True,True
ptEhxv7nZLLM4eDngNMHJA,FL,True,True,True,True,True,True,True
AUgmziK-oyZqqlkFNx771g,MO,True,True,True,True,True,True,True
_CatY2VC230AGI0cWzEmxQ,PA,True,True,True,True,True,True,False
w_9owGCa6bX9mQiSIsMwsA,TN,False,True,True,True,True,True,True
w3KNRp4pdDRHrJK4a76dPA,NV,False,True,True,True,True,True,True
X8lkTEx6xVfdEcw4DTdJbg,FL,True,True,True,True,True,True,True
1svywYT62htR_ZtwWpKByA,FL,False,False,False,True,True,True,True
i8uaneoCO8Nd6FVa02PBLw,DE,False,True,True,True,True,True,False
wQNkpi9RvpuoiDB-CiHxog,LA,True,True,True,True,True,True,True
DA2CnBUO5uRlTVCwOKh5qw,PA,False,True,True,True,True,True,False
9ggiKdqsyuY2pqVcbIQ-tA,FL,True,True,True,True,True,True,True
du6iG-C5HUvesQAf-LlX2w,FL,False,True,True,True,True,True,False
-kOUmMiIimNSBIDdFN0x-Q,CA,True,True,True,True,True,True,True
bHCG1tA5p8WKGXgEFxoW5A,NV,False,False,True,True,True,True,True
VTXE1OIWWE-IVFnMEsm39g,PA,False,True,True,True,True,True,True
1RUStfReoIm_8NzWXKSbCA,PA,True,True,False,True,True,True,True
4nr-pXYTCYFZyVEihV2BAw,FL,False,True,True,True,True,True,True
qWz2wCdxP-HVkpTb0Q666Q,FL,True,True,True,True,True,False,False
vufXnNdvRl_Y0wAj_wLzOg,PA,True,True,True,True,True,True,True
QjPk-rOqaiWlZ1KQeJpQ2w,NJ,True,True,True,True,True,True,True
IP0Qfiac2Svetpf8VxgYGg,ID,True,True,True,True,True,True,True
s9tq4ga1rbwULIq6O2nGVQ,MO,False,True,False,True,True,True,False
xxL2_-oExRCwKs_Nyr0KiQ,PA,True,True,True,True,True,True,True
2pov9KtQBTChfCoJ0IvU5A,IN,False,True,True,True,True,True,False
h_gdl9cq1CFKcKukneRdVw,IN,False,True,False,True,True,True,True
KISVq91dUQLa75m8IqY66g,AZ,True,True,True,True,True,True,True
yjcIKn2T2QY_DjXWACsAFw,AZ,True,True,True,True,True,True,True
ItmTAwIBFExWFAmDXnZxBg,IN,True,True,True,True,True,True,True
MfINQqMInRfwLRA_pOWAeA,MO,True,True,True,True,True,True,False
IKvFWy5NdXeHv3JIcVHQCQ,PA,False,False,True,True,True,True,True
Bcr1rVZLWN_6azP0KL1Qug,PA,True,True,True,True,True,True,True
P7f8_zKyP6uOBdj9vbQpzw,PA,True,True,True,True,True,True,True
2OXCAbz3x_MrQSYj1zarIA,TN,True,True,True,True,True,True,True
PJtI7vmojLrIH1qvFrFZkg,LA,False,False,False,True,True,True,True
gjT2w0DUt5RTwvIf7sD35g,IN,False,False,False,True,True,True,True
dOOvB4HW-b0mWDpcvY5h-g,AZ,False,True,True,True,True,True,True
XzbIqqa54DSbjZu0O04lAQ,AZ,True,True,True,True,True,True,True
ulbFhc8_c-AbMtxx_luAkw,FL,True,True,True,True,True,True,True
DJOmZbRs3CxhRrPqzFpGpg,TN,False,False,False,True,True,True,False
I8qJja9Cz6PYjQNj3_pDRg,FL,True,True,True,True,True,True,True
OIyDK3Q1GHfJonlRtzXW_A,MO,True,True,True,True,True,True,True
mLjIVDt9o2Zaohx0VYVfPA,AZ,False,True,True,True,True,True,True
kwkePhY7Iad0Yk5b9tyDlg,PA,False,True,True,True,True,True,True
lPOqyX-1xnmzCOUaGk6zdg,FL,True,True,True,True,True,True,True
lWVPrUwJBb4u7QirK_aUtA,TN,True,True,True,True,True,True,True
O1Cw2yzf4bCuKjbVTljqUQ,FL,True,True,True,True,True,True,True
a4wiMlglLdZ4Ugynk8xOnA,IN,False,False,False,True,True,True,True
KH4KSDeMRvhMhLME8Rkjsw,FL,True,True,True,True,True,True,True
dd2sYnAcBusW7Pst3CWiOw,LA,True,True,True,True,True,True,True
JjYmXia9-Dy0tGqI088Hfg,PA,False,True,True,True,True,True,True
-SHVMQDi7A_095sDzARNnw,PA,False,True,True,True,True,True,True
WBSxYvhLvXWY4jKcRDSfiw,FL,False,True,True,True,True,True,True
YsXI2L15fOKXZfc5nHYikA,PA,True,True,True,True,True,True,True
9qXZSFq9vPdX4F6kGjXC-g,MO,False,True,True,True,True,True,True
30iNoQB-k7LW_SuLfWDq7g,FL,False,False,True,True,True,True,True
FKRUocue-_O2ITGumaCKOw,MO,True,True,True,True,True,True,True
8XbFkEQLu_R_rakkMlQgLA,PA,True,True,True,True,True,True,True
SO8kTCSO5dP5KyaX1JHDiA,PA,False,False,False,False,False,False,False
kp9XiB8PbjLrDyzed0EtCQ,FL,True,True,True,True,True,True,True
fneeyCOYV5-oVeQP0TACog,PA,True,True,True,True,True,False,False
FboNTDVK03ytZFOHl8VPyA,FL,False,True,True,True,True,True,False
TEWfgcThAQdpVC7PULeRHw,MO,False,True,True,True,True,True,False
gfQmLdpBzhs_y1sQhIzjBQ,IL,False,True,True,True,True,True,True
-86Z04IBKxhEQ17rCOkn8g,LA,False,True,True,True,True,True,True
PcZ00r97wYVYfvzpc9VEWA,AZ,False,True,True,True,True,True,True
QAw32fJ3g7_ySxF85XjjHw,LA,True,True,True,True,True,True,True
kAmXP3e66dxu21-5_9sBsw,PA,True,True,True,True,True,True,True
I8cL6l-Yu3CyHPXlFmOhtQ,MO,False,True,True,True,True,True,True
9jgHNGBVAkD2xMNB4j4deg,FL,False,False,True,True,True,True,True
xde5sSqRO0Z5BiYvKgCAIg,AZ,False,True,True,True,True,True,False
xg7WrHbcSfOX1oyY-SO9bQ,FL,True,True,True,True,True,True,True
vMXF72Ie6tQtM7u9LOiH9w,MO,True,True,True,True,True,True,True
s-iUpeKVCuPd5m4OJ3HixQ,CA,False,True,True,True,True,True,True
6KpEhwks_1ZbdsGi0t7rjA,PA,True,True,True,True,True,True,True
MCcxe7UiXr0HcVxdxv0gJA,MO,True,True,True,True,True,True,True
p6n22yw61I_8qOMb81Myig,PA,True,True,True,True,True,True,True
azpqUh95o_cm4wWeUPh7Wg,TN,True,True,True,True,True,True,True
eWZdS28R6lfgwO-rvHkl4Q,FL,False,True,True,True,True,True,True
ky4p0Ucw8A6oA64lQOMsvA,NV,True,True,True,True,True,True,True
8MoqZqlNN9AXzG91_Hpc_Q,CA,True,True,True,True,True,True,True
I6M31tAZh-v2Y6v77jwNMQ,LA,False,True,True,True,True,True,True
Qs1j6tx81LvCEjUYxloUZQ,IN,True,True,True,True,True,True,True
ZnnATQays0g74nbJYsjhzA,TN,False,True,True,True,True,True,False
X-sCb_2Q46W5H2wbXmlK1w,PA,False,True,True,True,True,True,True
e9iRcwcMQobsFhPBd22ZpA,MO,True,True,True,True,True,True,False
OcfgkpA2jLI5EHqnbEmPBA,FL,False,True,True,True,True,True,True
RSBvoQEHCkXYOGpi9xmTuw,TN,True,True,True,True,True,True,True
iJdylnDztZ58_UXe5BKjgw,FL,True,True,True,True,True,True,True
hOVphvLElFBXKDArFRgUvQ,IN,False,True,True,True,True,True,True
FrAR7bM2YP1oUmPFy3CaTw,TN,True,True,True,True,True,True,True
dAyIK3V2FO7sU-ICjtIdmA,PA,True,True,True,True,True,True,True
qhIuBaFdIE0imO9wz03eBQ,FL,True,True,True,True,True,True,True
CrFmXgdd-DIpWz-PaPPsYA,FL,True,True,True,True,True,True,True
PFUlTzKxFLi8cWGBjfb0ZQ,PA,True,True,True,True,True,True,True
zb-1vXW1WXvXe6fWZb-8gA,NJ,True,True,True,True,True,True,True
IISciL8YRhkYVT7CpvBfoA,TN,False,True,True,True,True,True,False
dqfincvqed8gse3NgA69ZQ,MO,True,True,True,True,True,True,False
q5AbgnNJdCEZBqImP3kOuw,IN,False,True,True,True,True,True,False
4wq9bzoCe3Mh0cPbYH1eDg,PA,True,True,True,True,True,True,True
A4xadkdNuuwXHiZ8dYdzUA,FL,False,True,True,True,True,True,True
DN-_YyjHroilqRMrMLwewA,ID,False,False,True,True,True,True,True
MqqjqxjUUm44VtUclkfmBA,FL,True,True,True,True,True,True,True
cRvoGf7krkQKF85UvOQo_A,NV,True,True,True,True,True,True,True
GsFtDtTkw-1nO4GXdGDrNg,NV,True,True,True,True,True,True,True
NORF647ibBQ4U-VNMgzSLg,CA,True,True,True,True,True,True,True
fSCyylUhuA9BSakKPFoUbA,FL,False,True,True,True,True,True,True
UKjsgjXuWfRFyb8ArFOfCg,IN,True,True,True,True,True,True,True
RQWn5smjc-oVLzf3gHAnQg,FL,True,True,True,True,True,True,True
_j8ZAA7ss7Z6Yyk2waCcfQ,PA,False,True,True,True,True,True,True
x9-CJvsIllVayp3HLguaEQ,FL,True,True,True,True,True,True,True
zeG4Jb_ORGiqnGmcww_a4w,PA,False,True,True,True,True,True,True
9r_prQEvUixrjuIB4v5qCQ,FL,False,True,True,True,True,True,True
taQYHTJVJsnguw_tfEBShQ,DE,False,True,True,True,True,True,False
_r8Uv8fZpkTqQBaaG51Yhg,IN,True,True,True,True,True,True,True
sfOsBQzmxnqal8N_PfwpJQ,AZ,False,True,True,True,True,True,True
Ll7tIEnd6YQaB99fKIXY1A,IN,True,True,True,True,True,True,True
VJlR5mFR86Tap9S2qEMFoQ,LA,True,True,True,True,True,True,True
Dty7fGIonmXOmvZhnMAOQQ,MO,True,True,True,True,True,True,True
pDpTQ45zmsItjdxX17xxgQ,IN,True,True,True,True,True,True,True
AbsMfTW2p7JM8jKzwRjPuQ,LA,True,True,True,True,True,True,True
TohHdYYTPhrYYXNfVLzQ-A,FL,True,True,True,True,True,True,True
noBinj5ChHbPCHfqTcUO6g,PA,True,True,True,True,True,True,True
SMuEpNYXwYYyjS1FTYeQhg,FL,True,True,True,True,True,True,True
E30QT0Yfa6-jRvMm0BmdTA,NJ,True,True,True,True,True,True,True
WVuSLF5tLVqMGMmj5pn7mw,CA,True,True,True,True,True,True,True
un0xxX785wfQfprryh0TjQ,PA,False,True,True,True,True,True,True
ZLhu-sAejh5yGd8aV9zcGQ,FL,False,True,True,True,True,True,False
yZEHSlOaSQHGnAbS7iYD2g,MO,False,True,True,True,True,True,True
auugkEfD7ZF3xkliCZIv4g,TN,True,True,True,True,True,True,True
xeZLy0TeJi0nKRrxU9EyqA,MO,True,True,True,True,True,True,False
_vLfidpLDYHfZ_KnFZ75Lg,CA,True,True,True,True,True,True,True
ZhY-X2J-S4DLqedHdNFAMQ,PA,True,True,True,True,True,True,True
wPCp5k8UqTNHaTE67ThYqw,FL,True,True,True,True,True,True,True
6ci4_LMrP9cEpvRCw-LjgA,PA,True,True,True,True,True,True,True
qyW2rcdn19YBZ_8Tk2BhLA,LA,False,True,True,True,True,True,True
ztEm5S0fkv0-ro9IQi0qSA,FL,False,True,True,True,True,True,True
UNtta3w643ZWsJ7JDxhC9g,MO,True,True,True,True,True,True,True
kz28R2_dTlUfT4Wb9A6qDw,AZ,True,True,True,True,True,True,True
ai3DEXs_ziB1AOHVUKGtiA,FL,True,True,True,True,True,True,True
3dnDu_xXCmEMEpxjBixLRg,LA,True,True,True,True,True,True,True
btHprfNAOx7akqU-VDLDzA,ID,False,True,True,True,True,True,False
iOBs_J9oVIwVKsmfBHBs6w,PA,True,True,True,True,True,True,True
0INrDX--UuVvHVKpk4mL5Q,IN,False,True,True,True,True,True,True
HhD8DLES5ZeULKDXmfkOOg,LA,False,True,True,True,True,True,True
Aosk6oh0HQpk8GmzLYJCqw,NV,True,True,True,True,True,True,True
RvfzP-SjtXmkQxqmt96MBQ,IL,True,True,True,True,True,True,True
RpNWMXXPnNkt8kmvJcP5ig,FL,True,True,True,True,True,True,True
fq-wQAMXS7CO4L8GkpOSyQ,IN,True,True,True,True,True,True,True
sMJ4A3chg99uuniAuXLr8A,LA,True,True,True,True,True,True,True
BWh8oUADBbFTefhBZg5trw,MO,False,True,True,True,True,True,True
rvKrZEfAjSBCCvHxgDq-Tg,FL,False,True,True,True,True,True,True
Xkdu_37aNqJxilh9XQSmEA,PA,True,True,True,True,True,True,True
1xuIrC6VBoa_9XB_5eTfAg,MO,False,False,False,False,True,True,True
-s8cHUa89WF4A5JWZtAAhQ,IN,True,True,True,True,True,True,True
tmaIgDhOC-YJultQCh5_lw,LA,True,True,True,True,True,True,True
bmQz1XWg-25jHKlNS43k7w,FL,False,True,True,True,True,True,True
QVGHZ_gV-0fO8GeHnNK17A,LA,False,False,False,False,False,False,False
NiljjvbIIzQPxIPqeLLg2Q,MO,False,True,True,True,True,True,True
CaS4OzIfDfbYyGai0Wn3Zw,FL,False,True,True,True,True,True,False
EyOva59wt7KBAhGknIcDlA,PA,False,True,True,True,True,True,True
YyFcefa9hIgVTmogyFKu9g,FL,True,True,True,True,True,True,True
R8QfbttGgcWOijWb8j-W_g,TN,True,True,True,True,True,True,True
htDRn1cXDyimxz6BJWB3LQ,LA,False,False,True,True,True,True,True
a1nhhoy3oL21gvxlNOIzYA,IN,True,True,True,True,True,True,True
PWw3ZW59X1aZiTxkzK-f4w,IL,True,True,True,True,True,True,False
yXbhFZH3Rg_rRg7EaxrEdg,IN,True,True,True,True,True,True,True
24YT8pH4s8fX2kUzFibYIQ,LA,False,True,True,True,True,True,True
yXJsY6k67TfO7du7UJVWCg,FL,False,True,True,True,True,True,True
6PlPI24lEzf3dOlUcAWgNQ,MO,True,True,True,True,True,True,False
r8blrZhwh81yOm2pWWK7_w,ID,True,True,True,True,True,True,True
35jNPbB_-8oh-LHb9GEIQg,PA,False,True,True,True,True,True,True
